filename,title,release_year,genres
173897.jpg,Resident Evil: The Final Chapter,2016,"[28, 27, 878]"
360814.jpg,Dangal,2016,"[18, 10751, 35]"
274870.jpg,Passengers,2016,"[18, 10749, 878]"
241259.jpg,Alice Through the Looking Glass,2016,"[12, 10751, 14]"
283366.jpg,Miss Peregrine's Home for Peculiar Children,2016,"[14, 12, 18, 10751, 53]"
308531.jpg,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,"[28, 12, 35, 10751, 878]"
363676.jpg,Sully,2016,"[18, 36]"
121856.jpg,Assassin's Creed,2016,"[28, 12, 878]"
381284.jpg,Hidden Figures,2016,"[18, 36]"
43074.jpg,Ghostbusters,2016,"[28, 14, 35]"
207932.jpg,Inferno,2016,"[9648, 53, 28]"
302699.jpg,Central Intelligence,2016,"[28, 35]"
95610.jpg,Bridget Jones's Baby,2016,"[18, 35, 10749]"
296096.jpg,Me Before You,2016,"[18, 10749]"
267860.jpg,London Has Fallen,2016,"[28, 53]"
329865.jpg,Arrival,2016,"[18, 878, 9648]"
267935.jpg,The BFG,2016,"[12, 10751, 14]"
381902.jpg,The Monkey King 2,2016,"[28, 12, 14]"
372399.jpg,A Aa,2016,"[10751, 35, 10749, 18]"
387949.jpg,Royal Treasure,2016,[35]
376659.jpg,Bad Moms,2016,[35]
332210.jpg,Storks,2016,"[12, 16, 35, 10751]"
262504.jpg,Allegiant,2016,"[12, 878, 28, 9648]"
324786.jpg,Hacksaw Ridge,2016,"[18, 36, 10752]"
346685.jpg,The Girl on the Train,2016,"[80, 18, 9648, 53]"
415214.jpg,Operation Mekong,2016,"[28, 12, 80, 10752]"
290595.jpg,The Huntsman: Winter's War,2016,"[28, 12, 18]"
333484.jpg,The Magnificent Seven,2016,"[12, 28, 37]"
343611.jpg,Jack Reacher: Never Go Back,2016,"[28, 18, 53, 80]"
300669.jpg,Don't Breathe,2016,"[27, 53]"
302946.jpg,The Accountant,2016,"[80, 53, 18]"
205584.jpg,Gods of Egypt,2016,"[28, 12, 14]"
345911.jpg,Lights Out,2016,[27]
294272.jpg,Pete's Dragon,2016,"[12, 10751, 14]"
223702.jpg,Sausage Party,2016,"[12, 16, 35, 14]"
334543.jpg,Lion,2016,[18]
278924.jpg,Mechanic: Resurrection,2016,"[28, 80, 53]"
323675.jpg,Ride Along 2,2016,"[28, 35]"
296524.jpg,Deepwater Horizon,2016,"[18, 28]"
369885.jpg,Allied,2016,"[28, 18, 10752, 10749, 53]"
332567.jpg,The Shallows,2016,"[27, 18, 53]"
316727.jpg,The Purge: Election Year,2016,"[28, 27, 53]"
356305.jpg,Why Him?,2016,[35]
384682.jpg,Office Christmas Party,2016,[35]
259694.jpg,How to Be Single,2016,"[35, 10749]"
333371.jpg,10 Cloverfield Lane,2016,"[53, 878, 18, 27]"
299687.jpg,The 5th Wave,2016,"[878, 12, 28]"
342473.jpg,Ballerina,2016,"[16, 12, 35, 10751]"
325133.jpg,Neighbors 2: Sorority Rising,2016,[35]
416249.jpg,Cold War II,2016,"[28, 53, 80]"
377447.jpg,Railroad Tigers,2016,"[28, 12, 35, 10751, 10752]"
181808.jpg,Star Wars: The Last Jedi,2017,"[12, 28, 878]"
321612.jpg,Beauty and the Beast,2017,"[10751, 14, 10749]"
337339.jpg,The Fate of the Furious,2017,"[28, 80, 53]"
324852.jpg,Despicable Me 3,2017,"[28, 16, 35, 10751, 12]"
353486.jpg,Jumanji: Welcome to the Jungle,2017,"[12, 35, 14, 28, 10751]"
315635.jpg,Spider-Man: Homecoming,2017,"[28, 12, 878, 18]"
452557.jpg,Wolf Warrior 2,2017,"[10752, 28]"
283995.jpg,Guardians of the Galaxy Vol. 2,2017,"[878, 12, 28]"
284053.jpg,Thor: Ragnarok,2017,"[28, 12, 878]"
297762.jpg,Wonder Woman,2017,"[28, 12, 14]"
354912.jpg,Coco,2017,"[10751, 16, 10402, 12]"
166426.jpg,Pirates of the Caribbean: Dead Men Tell No Tales,2017,"[12, 28, 14]"
346364.jpg,It,2017,"[27, 53]"
141052.jpg,Justice League,2017,"[28, 12, 878]"
263115.jpg,Logan,2017,"[28, 18, 878]"
335988.jpg,Transformers: The Last Knight,2017,"[28, 12, 878]"
293167.jpg,Kong: Skull Island,2017,"[28, 12, 14]"
295693.jpg,The Boss Baby,2017,"[16, 35, 10751]"
374720.jpg,Dunkirk,2017,"[10752, 28, 18]"
281338.jpg,War for the Planet of the Apes,2017,"[18, 878, 10752]"
316029.jpg,The Greatest Showman,2017,[18]
343668.jpg,Kingsman: The Golden Circle,2017,"[28, 12, 35, 80]"
282035.jpg,The Mummy,2017,"[14, 53, 28, 12, 27]"
260514.jpg,Cars 3,2017,"[10751, 35, 12, 16]"
341174.jpg,Fifty Shades Darker,2017,"[18, 10749]"
392044.jpg,Murder on the Orient Express,2017,"[9648, 18, 80]"
47971.jpg,xXx: Return of Xander Cage,2017,"[28, 12, 80]"
479306.jpg,Never Say Die,2017,"[35, 14]"
406997.jpg,Wonder,2017,"[10751, 18]"
324849.jpg,The Lego Batman Movie,2017,"[16, 28, 35, 10751]"
396422.jpg,Annabelle: Creation,2017,[27]
364689.jpg,Ferdinand,2017,"[16, 10751, 12, 35]"
346648.jpg,Paddington 2,2017,"[12, 35, 10751]"
350312.jpg,Bāhubali 2: The Conclusion,2017,"[28, 12, 14]"
381288.jpg,Split,2017,"[27, 53]"
335984.jpg,Blade Runner 2049,2017,"[878, 18]"
419430.jpg,Get Out,2017,"[9648, 53, 27]"
383785.jpg,Kung Fu Yoga,2017,"[35, 9648, 10751, 28, 12]"
435800.jpg,Journey to the West: The Demons Strike Back,2017,"[12, 14, 28]"
126889.jpg,Alien: Covenant,2017,"[27, 878, 53]"
339403.jpg,Baby Driver,2017,"[28, 80]"
339964.jpg,Valerian and the City of a Thousand Planets,2017,"[12, 878, 28]"
457251.jpg,Youth,2017,"[18, 36]"
274855.jpg,Geostorm,2017,"[28, 878, 53]"
378236.jpg,The Emoji Movie,2017,"[16, 10751, 35]"
381289.jpg,A Dog's Purpose,2017,"[12, 35, 14, 10751, 18]"
137116.jpg,Smurfs: The Lost Village,2017,"[10751, 35, 12, 16]"
399055.jpg,The Shape of Water,2017,"[18, 14, 10749]"
353616.jpg,Pitch Perfect 3,2017,"[35, 10402]"
419680.jpg,Daddy's Home 2,2017,[35]
446354.jpg,The Post,2017,"[18, 36]"
339846.jpg,Baywatch,2017,"[35, 28, 80]"
390043.jpg,The Hitman's Bodyguard,2017,"[28, 35, 80, 53]"
324552.jpg,John Wick: Chapter 2,2017,"[28, 53, 80]"
315837.jpg,Ghost in the Shell,2017,"[878, 18, 28]"
359940.jpg,"Three Billboards Outside Ebbing, Missouri",2017,"[80, 18]"
513335.jpg,Italy Italy,2017,"[18, 35, 14]"
399404.jpg,Darkest Hour,2017,"[18, 36]"
274857.jpg,King Arthur: Legend of the Sword,2017,"[28, 18, 14]"
379149.jpg,The Foreigner,2017,"[28, 53, 80]"
305470.jpg,Power Rangers,2017,"[28, 12, 878]"
417870.jpg,Girls Trip,2017,"[35, 10749, 12]"
441889.jpg,Secret Superstar,2017,"[18, 10402]"
337170.jpg,American Made,2017,"[28, 35, 80, 18]"
431530.jpg,A Bad Moms Christmas,2017,[35]
397567.jpg,Along with the Gods: The Two Worlds,2017,"[28, 12, 18, 14, 53]"
440021.jpg,Happy Death Day,2017,"[35, 27, 9648]"
268531.jpg,Captain Underpants: The First Epic Movie,2017,"[10751, 35, 12, 16]"
274862.jpg,The Lego Ninjago Movie,2017,"[10751, 35, 12, 16]"
353491.jpg,The Dark Tower,2017,"[14, 28, 878]"
298250.jpg,Jigsaw,2017,"[27, 9648]"
452910.jpg,Immortal Demon Slayer,2017,"[14, 28, 12, 10751]"
395992.jpg,Life,2017,"[27, 878, 9648, 53]"
341013.jpg,Atomic Blonde,2017,"[28, 12, 53]"
345938.jpg,The Shack,2017,"[18, 10751]"
496230.jpg,Heartthrob,2017,"[18, 10749, 53]"
449927.jpg,Chasing the Dragon,2017,"[28, 80, 53]"
441909.jpg,Tiger Zinda Hai,2017,"[28, 12, 53]"
353070.jpg,Going in Style,2017,"[80, 35]"
14564.jpg,Rings,2017,[27]
299536.jpg,Avengers: Infinity War,2018,"[12, 28, 878]"
284054.jpg,Black Panther,2018,"[28, 12, 878]"
351286.jpg,Jurassic World: Fallen Kingdom,2018,"[28, 12, 878, 53]"
260513.jpg,Incredibles 2,2018,"[28, 12, 16, 10751]"
297802.jpg,Aquaman,2018,"[28, 12, 14]"
424694.jpg,Bohemian Rhapsody,2018,"[10402, 18]"
335983.jpg,Venom,2018,"[878, 28]"
353081.jpg,Mission: Impossible - Fallout,2018,"[28, 12]"
383498.jpg,Deadpool 2,2018,"[28, 35, 12]"
338952.jpg,Fantastic Beasts: The Crimes of Grindelwald,2018,"[14, 12]"
363088.jpg,Ant-Man and the Wasp,2018,"[28, 12, 878]"
333339.jpg,Ready Player One,2018,"[12, 28, 878]"
460555.jpg,Operation Red Sea,2018,"[28, 53, 10752, 12]"
505513.jpg,Detective Chinatown 2,2018,"[35, 9648]"
345940.jpg,The Meg,2018,"[28, 878, 27]"
404368.jpg,Ralph Breaks the Internet,2018,"[10751, 16, 35, 12]"
400155.jpg,Hotel Transylvania 3: Summer Vacation,2018,"[16, 35, 10751, 14]"
360920.jpg,The Grinch,2018,"[10751, 14, 35, 16]"
424783.jpg,Bumblebee,2018,"[28, 12, 878]"
332562.jpg,A Star Is Born,2018,"[10402, 18, 10749]"
427641.jpg,Rampage,2018,"[28, 12, 878]"
458423.jpg,Mamma Mia! Here We Go Again,2018,"[35, 10749]"
324857.jpg,Spider-Man: Into the Spider-Verse,2018,"[16, 28, 12, 878]"
348350.jpg,Solo: A Star Wars Story,2018,"[878, 12, 28]"
538331.jpg,Hello Mr. Billionaire,2018,[35]
337167.jpg,Fifty Shades Freed,2018,"[18, 10749]"
439079.jpg,The Nun,2018,[27]
497984.jpg,Monster Hunt 2,2018,"[12, 35, 14]"
381719.jpg,Peter Rabbit,2018,"[16, 12, 10751]"
400650.jpg,Mary Poppins Returns,2018,"[14, 10751, 35]"
447332.jpg,A Quiet Place,2018,"[27, 18, 878]"
490132.jpg,Green Book,2018,"[18, 36]"
447200.jpg,Skyscraper,2018,"[28, 53, 12]"
402900.jpg,Ocean's Eight,2018,"[80, 35, 28]"
268896.jpg,Pacific Rim: Uprising,2018,"[28, 14, 878, 12]"
336843.jpg,Maze Runner: The Death Cure,2018,"[878, 28, 12, 53]"
338970.jpg,Tomb Raider,2018,"[28, 12, 14]"
424139.jpg,Halloween,2018,"[27, 53]"
455207.jpg,Crazy Rich Asians,2018,"[35, 10749]"
480530.jpg,Creed II,2018,"[18, 28]"
446894.jpg,Smallfoot,2018,"[10751, 16, 12, 14, 35]"
508747.jpg,Us and Them,2018,"[18, 10749]"
345887.jpg,The Equalizer 2,2018,"[28, 53, 80]"
519255.jpg,Bel Canto,2018,"[18, 10402, 10749, 53]"
504172.jpg,The Mule,2018,"[80, 18]"
426543.jpg,The Nutcracker and the Four Realms,2018,"[14, 12, 10751]"
406563.jpg,Insidious: The Last Key,2018,"[27, 53]"
346910.jpg,The Predator,2018,"[878, 28, 53]"
463272.jpg,Johnny English Strikes Again,2018,"[28, 12, 35]"
401981.jpg,Red Sparrow,2018,"[53, 9648]"
442249.jpg,The First Purge,2018,"[28, 27, 53]"
407451.jpg,A Wrinkle in Time,2018,"[12, 878, 10751, 14]"
463821.jpg,The House with a Clock in Its Walls,2018,"[35, 14, 10751, 27]"
503314.jpg,Dragon Ball Super: Broly,2018,"[28, 878, 16]"
491418.jpg,Instant Family,2018,"[35, 18]"
399035.jpg,The Commuter,2018,"[28, 53, 9648]"
445571.jpg,Game Night,2018,"[9648, 35, 80]"
437543.jpg,The Monkey King 3,2018,"[12, 14, 28, 10751]"
373449.jpg,2.0,2018,"[28, 878, 14]"
518068.jpg,Along with the Gods: The Last 49 Days,2018,"[28, 12, 14, 53]"
369972.jpg,First Man,2018,"[36, 18]"
493006.jpg,Case Closed: Zero the Enforcer,2018,"[16, 80, 9648, 28]"
520393.jpg,Taxiwala,2018,"[53, 35, 27]"
399360.jpg,Alpha,2018,"[12, 18]"
420814.jpg,Christopher Robin,2018,"[12, 35, 10751, 14]"
484247.jpg,A Simple Favor,2018,"[53, 80, 35, 9648]"
529426.jpg,Boonie Bears: The Big Shrink,2018,"[16, 35, 12, 878]"
375262.jpg,The Favourite,2018,"[36, 35, 18]"
460019.jpg,Truth or Dare,2018,"[53, 27]"
460668.jpg,I Feel Pretty,2018,"[35, 10749]"
437557.jpg,Blockers,2018,[35]
487558.jpg,BlacKkKlansman,2018,"[80, 35, 18, 36]"
442062.jpg,Goosebumps 2: Haunted Halloween,2018,"[35, 14, 27]"
543094.jpg,Kamen Rider Build The Movie: Be The One,2018,"[28, 12, 878, 18]"
463319.jpg,Shadow,2018,"[28, 10752]"
454619.jpg,Overboard,2018,"[10749, 35]"
370567.jpg,Sherlock Gnomes,2018,"[16, 10751, 14, 35, 12, 9648]"
493922.jpg,Hereditary,2018,"[27, 9648, 53]"
375588.jpg,Robin Hood,2018,"[12, 28, 53, 14]"
470878.jpg,I Can Only Imagine,2018,"[10402, 18]"
299534.jpg,Avengers: Endgame,2019,"[12, 878, 28]"
420818.jpg,The Lion King,2019,"[12, 18, 10751, 16]"
330457.jpg,Frozen II,2019,"[10751, 16, 12, 35, 14]"
429617.jpg,Spider-Man: Far From Home,2019,"[28, 12, 878]"
299537.jpg,Captain Marvel,2019,"[28, 12, 878]"
420817.jpg,Aladdin,2019,"[12, 14, 10749, 10751]"
475557.jpg,Joker,2019,"[80, 53, 18]"
181812.jpg,Star Wars: The Rise of Skywalker,2019,"[12, 28, 878]"
301528.jpg,Toy Story 4,2019,"[10751, 12, 16, 35, 14]"
512200.jpg,Jumanji: The Next Level,2019,"[12, 35, 14]"
384018.jpg,Fast & Furious Presents: Hobbs & Shaw,2019,"[28, 12, 35]"
615453.jpg,Ne Zha,2019,"[16, 14, 12]"
166428.jpg,How to Train Your Dragon: The Hidden World,2019,"[16, 10751, 12]"
420809.jpg,Maleficent: Mistress of Evil,2019,"[10751, 14, 12, 28]"
474350.jpg,It Chapter Two,2019,"[27, 53]"
612845.jpg,"My People, My Country",2019,"[18, 36]"
447404.jpg,Pokémon Detective Pikachu,2019,"[28, 12, 14]"
412117.jpg,The Secret Life of Pets 2,2019,"[10751, 35, 12, 16]"
399579.jpg,Alita: Battle Angel,2019,"[28, 878, 12]"
530915.jpg,1917,2019,"[10752, 36, 53, 18]"
466272.jpg,Once Upon a Time... in Hollywood,2019,"[35, 18, 53]"
373571.jpg,Godzilla: King of the Monsters,2019,"[878, 28]"
287947.jpg,Shazam!,2019,"[28, 35, 14]"
329996.jpg,Dumbo,2019,"[10751, 14, 12]"
458156.jpg,John Wick: Chapter 3 - Parabellum,2019,"[28, 53, 80]"
546554.jpg,Knives Out,2019,"[35, 80, 9648]"
290859.jpg,Terminator: Dark Fate,2019,"[878, 28, 12, 53]"
496243.jpg,Parasite,2019,"[35, 53, 18]"
458723.jpg,Us,2019,"[27, 9648, 53]"
479455.jpg,Men in Black: International,2019,"[35, 878, 28]"
320288.jpg,Dark Phoenix,2019,"[878, 28, 12]"
450465.jpg,Glass,2019,"[53, 18, 878]"
605375.jpg,The Bravest,2019,"[18, 28]"
449924.jpg,Ip Man 4: The Finale,2019,"[28, 36, 18]"
521029.jpg,Annabelle Comes Home,2019,[27]
575813.jpg,Better Days,2019,"[18, 80, 10749]"
359724.jpg,Ford v Ferrari,2019,"[18, 28, 36]"
331482.jpg,Little Women,2019,"[18, 10749, 36]"
481084.jpg,The Addams Family,2019,"[10751, 16, 35, 14]"
280217.jpg,The Lego Movie 2: The Second Part,2019,"[28, 12, 16, 35, 10751]"
535544.jpg,Downton Abbey,2019,"[18, 10749, 36]"
431580.jpg,Abominable,2019,"[10751, 16, 12, 35]"
568160.jpg,Weathering with You,2019,"[16, 18, 14, 10749]"
453405.jpg,Gemini Man,2019,"[878, 28, 12, 53]"
431693.jpg,Spies in Disguise,2019,"[16, 28, 12, 35, 10751]"
504608.jpg,Rocketman,2019,"[10402, 18]"
540901.jpg,Hustlers,2019,"[18, 35, 80]"
522681.jpg,Escape Room,2019,"[27, 53, 9648]"
515195.jpg,Yesterday,2019,"[35, 14, 10402, 10749]"
423204.jpg,Angel Has Fallen,2019,"[28, 53]"
454640.jpg,The Angry Birds Movie 2,2019,"[10751, 35, 12, 16]"
419704.jpg,Ad Astra,2019,"[878, 18]"
522162.jpg,Midway,2019,"[28, 10752, 36]"
440472.jpg,The Upside,2019,"[35, 18]"
567646.jpg,Extreme Job,2019,"[28, 35, 80]"
480414.jpg,The Curse of La Llorona,2019,[27]
338967.jpg,Zombieland: Double Tap,2019,"[27, 35]"
549053.jpg,Last Christmas,2019,"[35, 10749]"
499701.jpg,Dora and the Lost City of Gold,2019,"[10751, 35, 12]"
400157.jpg,Wonder Park,2019,"[35, 16, 12, 10751, 14]"
566555.jpg,Case Closed: The Fist of Blue Sapphire,2019,"[16, 9648, 80, 28, 12]"
157433.jpg,Pet Sematary,2019,"[27, 53]"
581218.jpg,Boonie Bears: Blast into the Past,2019,"[16, 10751, 12, 14]"
521777.jpg,Good Boys,2019,[35]
575138.jpg,The New King of Comedy,2019,[35]
417384.jpg,Scary Stories to Tell in the Dark,2019,"[27, 12, 9648]"
449562.jpg,The Hustle,2019,"[35, 80]"
527641.jpg,Five Feet Apart,2019,"[10749, 18]"
522938.jpg,Rambo: Last Blood,2019,"[28, 53, 18]"
511987.jpg,Crawl,2019,"[27, 53]"
505436.jpg,Serial (Bad) Weddings 2,2019,[35]
515001.jpg,Jojo Rabbit,2019,"[35, 10752, 18]"
522518.jpg,A Dog's Journey,2019,"[10751, 12, 18]"
536869.jpg,Cats,2019,"[14, 35, 18]"
438650.jpg,Cold Pursuit,2019,"[28, 80, 53, 35, 18]"
464504.jpg,A Madea Family Funeral,2019,[35]
458897.jpg,Charlie's Angels,2019,"[28, 12, 35]"
501170.jpg,Doctor Sleep,2019,"[27, 14]"
487297.jpg,What Men Want,2019,"[35, 10749]"
572164.jpg,EXIT,2019,"[28, 35]"
634649.jpg,Spider-Man: No Way Home,2021,"[28, 12, 878]"
779029.jpg,The Battle at Lake Changjin,2021,"[18, 10752]"
758891.jpg,"Hi, Mom",2021,"[18, 35, 14]"
370172.jpg,No Time to Die,2021,"[28, 53, 12]"
385128.jpg,F9,2021,"[28, 12, 80]"
602666.jpg,Detective Chinatown 3,2021,"[28, 35, 9648]"
580489.jpg,Venom: Let There Be Carnage,2021,"[878, 28, 12]"
399566.jpg,Godzilla vs. Kong,2021,"[28, 878, 12]"
566525.jpg,Shang-Chi and the Legend of the Ten Rings,2021,"[28, 12, 14]"
438695.jpg,Sing 2,2021,"[10751, 35, 10402, 16]"
438631.jpg,Dune,2021,"[878, 12]"
524434.jpg,Eternals,2021,"[878, 28, 12]"
497698.jpg,Black Widow,2021,"[28, 12, 878]"
550988.jpg,Free Guy,2021,"[35, 12, 878]"
520763.jpg,A Quiet Place Part II,2021,"[878, 53, 27]"
568124.jpg,Encanto,2021,"[16, 35, 10751, 14]"
337404.jpg,Cruella,2021,"[35, 80, 12]"
451048.jpg,Jungle Cruise,2021,"[14, 12]"
423108.jpg,The Conjuring: The Devil Made Me Do It,2021,"[27, 9648, 53]"
513692.jpg,Raging Fire,2021,"[28, 80, 53, 12, 9648]"
425909.jpg,Ghostbusters: Afterlife,2021,"[14, 35, 12, 878]"
810693.jpg,Jujutsu Kaisen 0,2021,"[16, 28, 14]"
503736.jpg,Army of the Dead,2021,"[80, 28, 27]"
848880.jpg,Chinese Doctors,2021,[18]
639557.jpg,Cliff Walkers,2021,"[53, 80, 36, 18]"
436969.jpg,The Suicide Squad,2021,"[28, 35, 12]"
379686.jpg,Space Jam: A New Legacy,2021,"[10751, 35, 12, 16, 878]"
624860.jpg,The Matrix Resurrections,2021,"[878, 28, 12]"
644495.jpg,House of Gucci,2021,"[18, 80, 36]"
522478.jpg,Peter Rabbit 2: The Runaway,2021,"[10751, 35, 12, 16]"
611698.jpg,A Writer's Odyssey,2021,"[14, 28, 12, 18]"
459151.jpg,The Boss Baby: Family Business,2021,"[16, 35, 12, 10751]"
675445.jpg,PAW Patrol: The Movie,2021,"[10751, 35, 12, 16]"
587807.jpg,Tom & Jerry,2021,"[35, 10751, 16]"
610253.jpg,Halloween Kills,2021,"[27, 53]"
895435.jpg,Be Somebody,2021,"[9648, 35, 18]"
527774.jpg,Raya and the Last Dragon,2021,"[16, 10751, 14, 28, 12]"
476669.jpg,The King's Man,2021,"[28, 12, 53]"
639721.jpg,The Addams Family 2,2021,"[16, 10751, 35, 14, 12]"
723640.jpg,My Love,2021,"[10749, 18]"
585245.jpg,Clifford the Big Red Dog,2021,"[10751, 12, 35, 14, 16]"
637649.jpg,Wrath of Man,2021,"[28, 80, 53]"
796039.jpg,Boonie Bears: The Wild Life,2021,"[16, 35, 878, 12]"
662638.jpg,Detective Conan: The Scarlet Bullet,2021,"[16, 28, 80, 9648, 10749, 53]"
283566.jpg,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,"[16, 28, 878, 18]"
631843.jpg,Old,2021,"[53, 9648, 27]"
795607.jpg,Green Snake,2021,"[16, 14, 28, 12]"
460465.jpg,Mortal Kombat,2021,"[28, 14, 12]"
565028.jpg,Candyman,2021,"[27, 53]"
602223.jpg,The Forever Purge,2021,"[28, 27, 53]"
511809.jpg,West Side Story,2021,"[18, 10749, 80]"
522931.jpg,Hitman's Wife's Bodyguard,2021,"[28, 35, 80, 53]"
663558.jpg,New Gods: Nezha Reborn,2021,"[16, 14, 28]"
820518.jpg,Dinosaur Train: Adventure Island,2021,"[16, 10751, 12, 878]"
585216.jpg,Escape Room: Tournament of Champions,2021,"[27, 53, 9648]"
776305.jpg,Belle,2021,"[16, 878, 18, 10402, 12, 14]"
482321.jpg,Ron's Gone Wrong,2021,"[16, 878, 10751, 35]"
862855.jpg,Cloudy Mountain,2021,"[28, 12, 18]"
615457.jpg,Nobody,2021,"[28, 53]"
814785.jpg,G Storm,2021,"[28, 53]"
482373.jpg,Don't Breathe 2,2021,"[53, 27]"
508943.jpg,Luca,2021,"[16, 35, 14, 12, 10751]"
777270.jpg,Belfast,2021,"[18, 36]"
768744.jpg,My Hero Academia: World Heroes' Mission,2021,"[16, 28, 12, 878]"
796499.jpg,Army of Thieves,2021,"[28, 80, 35]"
542178.jpg,The French Dispatch,2021,"[18, 35]"
690957.jpg,Pushpa - The Rise,2021,"[28, 18, 53]"
467909.jpg,In the Heights,2021,"[18, 10749]"
637693.jpg,Spirit Untamed,2021,"[16, 12, 10751, 37]"
460458.jpg,Resident Evil: Welcome to Raccoon City,2021,"[28, 27, 878]"
602734.jpg,Spiral: From the Book of Saw,2021,"[27, 9648]"
597208.jpg,Nightmare Alley,2021,"[80, 18, 53]"
581734.jpg,Nomadland,2021,[18]
614917.jpg,King Richard,2021,"[18, 36]"
568620.jpg,Snake Eyes: G.I. Joe Origins,2021,"[28, 12]"
902478.jpg,B for Busy,2021,"[35, 10749]"
592508.jpg,Sooryavanshi,2021,"[28, 80, 53]"
619778.jpg,Malignant,2021,"[27, 9648]"
602063.jpg,Rurouni Kenshin: The Final,2021,"[28, 12, 36, 18]"
718032.jpg,Licorice Pizza,2021,"[18, 35, 10749]"
346698.jpg,Barbie,2023,"[35, 12]"
502356.jpg,The Super Mario Bros. Movie,2023,"[10751, 14, 35, 12, 16]"
872585.jpg,Oppenheimer,2023,"[18, 36]"
447365.jpg,Guardians of the Galaxy Vol. 3,2023,"[878, 12, 28, 35]"
385687.jpg,Fast X,2023,"[28, 80, 53, 12, 9648]"
569094.jpg,Spider-Man: Across the Spider-Verse,2023,"[16, 28, 12, 878]"
1066298.jpg,Full River Red,2023,"[9648, 35, 53, 36]"
787699.jpg,Wonka,2023,"[35, 10751, 14]"
575264.jpg,Mission: Impossible - Dead Reckoning Part One,2023,"[28, 12, 53]"
447277.jpg,The Little Mermaid,2023,"[12, 10751, 14, 10749]"
960876.jpg,Dunki,2023,"[12, 35, 18]"
976573.jpg,Elemental,2023,"[16, 35, 10751, 14, 10749]"
640146.jpg,Ant-Man and the Wasp: Quantumania,2023,"[28, 12, 878]"
667538.jpg,Transformers: Rise of the Beasts,2023,"[878, 12, 28]"
572802.jpg,Aquaman and the Lost Kingdom,2023,"[28, 12, 14]"
603692.jpg,John Wick: Chapter 4,2023,"[28, 53, 80]"
1425681.jpg,Lyna Live From Buenos Aires: Gran Rex,2023,"[10751, 10402]"
615656.jpg,Meg 2: The Trench,2023,"[28, 878, 27]"
335977.jpg,Indiana Jones and the Dial of Destiny,2023,"[12, 28]"
856289.jpg,Creation of the Gods I: Kingdom of Storms,2023,"[28, 14, 10752]"
695721.jpg,The Hunger Games: The Ballad of Songbirds & Snakes,2023,"[18, 878, 12, 28]"
1108211.jpg,Lost in the Stars,2023,"[9648, 80, 53]"
940551.jpg,Migration,2023,"[10751, 35, 12, 16]"
507089.jpg,Five Nights at Freddy's,2023,"[27, 53]"
508883.jpg,The Boy and the Heron,2023,"[16, 12, 14, 10751, 18]"
677179.jpg,Creed III,2023,"[18, 28]"
298618.jpg,The Flash,2023,"[12, 28, 878]"
968051.jpg,The Nun II,2023,[27]
1160164.jpg,TAYLOR SWIFT | THE ERAS TOUR,2023,[10402]
1022796.jpg,Wish,2023,"[16, 10751, 14, 12]"
1089654.jpg,Chang'an,2023,"[16, 36]"
678512.jpg,Sound of Freedom,2023,"[28, 18]"
1078012.jpg,Boonie Bears: Guardian Code,2023,"[16, 35, 878, 10751, 12]"
753342.jpg,Napoleon,2023,"[36, 10752, 10749]"
1072790.jpg,Anyone But You,2023,"[10749, 35]"
901362.jpg,Trolls Band Together,2023,"[16, 10751, 10402, 14, 35]"
493529.jpg,Dungeons & Dragons: Honor Among Thieves,2023,"[12, 14, 35]"
609681.jpg,The Marvels,2023,"[878, 12, 28]"
893723.jpg,PAW Patrol: The Mighty Movie,2023,"[10751, 35, 12, 16]"
926393.jpg,The Equalizer 3,2023,"[28, 53, 80]"
614479.jpg,Insidious: The Red Door,2023,"[27, 53]"
614930.jpg,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,"[16, 35, 28, 878]"
1173076.jpg,Johnny Keep Walking!,2023,"[18, 35]"
934433.jpg,Scream VI,2023,"[27, 80, 53]"
466420.jpg,Killers of the Flower Moon,2023,"[80, 36, 18]"
713704.jpg,Evil Dead Rise,2023,"[27, 53]"
855483.jpg,Hidden Blade,2023,"[18, 9648, 36, 28]"
872906.jpg,Jawan,2023,"[28, 80, 53]"
807172.jpg,The Exorcist: Believer,2023,"[27, 53]"
667717.jpg,Deep Sea,2023,"[16, 12, 18, 14, 9648]"
594767.jpg,Shazam! Fury of the Gods,2023,"[35, 28, 14]"
565770.jpg,Blue Beetle,2023,"[28, 878, 12]"
864692.jpg,Pathaan,2023,"[28, 12, 53]"
951491.jpg,Saw X,2023,"[27, 9648]"
980489.jpg,Gran Turismo,2023,"[12, 28, 18]"
945729.jpg,A Haunting in Venice,2023,"[9648, 53, 80]"
792307.jpg,Poor Things,2023,"[878, 10749, 35]"
616747.jpg,Haunted Mansion,2023,"[35, 18, 14, 27]"
1076500.jpg,The Volunteers: To the War,2023,"[18, 10752, 36]"
940721.jpg,Godzilla Minus One,2023,"[878, 27, 28]"
781732.jpg,Animal,2023,"[28, 80, 18]"
1047041.jpg,Detective Conan: Black Iron Submarine,2023,"[16, 28, 80, 9648]"
670292.jpg,The Creator,2023,"[878, 28, 12]"
945703.jpg,Post Truth,2023,"[35, 28]"
1175807.jpg,Honk,2023,"[53, 878, 35, 9648]"
